Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1686256961,10,,Aggregated,2887.000000,0.000000,2,3,3,3,4,4,5,6,12,39,40,193417,0,2,2.471672403442632,0.5420849993242882,40.23773700100719,34.33883784775899
1686256962,10,,Aggregated,2886.300000,0.000000,2,3,3,3,4,4,5,6,12,39,40,196544,0,2,2.4717823491368542,0.5420849993242882,40.23773700100719,34.33873331162488
1686256963,10,,Aggregated,2917.600000,0.000000,2,3,3,3,4,4,5,6,12,39,40,199402,0,2,2.475395470360793,0.5420849993242882,40.23773700100719,34.338752871084544
1686256964,10,,Aggregated,2899.900000,0.000000,2,3,3,3,4,4,5,6,12,27,40,202396,0,2,2.4774757035507258,0.5420849993242882,40.23773700100719,34.33869246427795
1686256965,10,,Aggregated,2952.600000,0.000000,2,3,3,3,4,4,5,6,12,27,40,204998,0,2,2.4839325207403067,0.5420849993242882,40.23773700100719,34.33865208441058
1686256966,10,,Aggregated,2918.800000,0.000000,2,3,3,3,4,4,5,6,12,27,40,208009,0,2,2.4853186334187867,0.5420849993242882,40.23773700100719,34.3386007336221
1686256967,10,,Aggregated,2930.100000,0.000000,2,3,3,3,4,4,5,6,12,23,40,210497,0,2,2.4930772716801415,0.5420849993242882,40.23773700100719,34.338346864800926
1686256968,10,,Aggregated,2885.800000,0.000000,2,3,3,3,4,4,5,6,12,23,40,213576,0,2,2.4936816229112626,0.5420849993242882,40.23773700100719,34.33840880997865
1686256969,10,,Aggregated,2898.600000,0.000000,2,3,3,3,4,4,5,6,12,23,40,215636,0,2,2.5064301308817467,0.5420849993242882,40.23773700100719,34.33843606818898
1686256970,10,,Aggregated,2840.600000,0.000000,2,3,3,3,4,4,5,6,12,23,40,218009,0,2,2.5147908275431443,0.5420849993242882,40.23773700100719,34.33847226490649
1686256971,10,,Aggregated,2907.900000,0.000000,2,3,3,3,4,4,5,6,12,23,40,220407,0,2,2.523021003161534,0.5420849993242882,40.23773700100719,34.338519194036486
1686256972,10,,Aggregated,2799.400000,0.000000,2,3,3,3,4,4,5,6,12,23,40,223582,0,2,2.5219926673161264,0.5420849993242882,40.23773700100719,34.338511150271486
1686256973,10,,Aggregated,2735.800000,0.000000,2,3,3,3,4,4,5,6,12,23,40,226497,0,2,2.524211553317644,0.5420849993242882,40.23773700100719,34.33857402084796
1686256974,10,,Aggregated,2691.900000,0.000000,2,3,3,3,4,4,5,6,12,23,40,229564,0,2,2.5244880340548743,0.5420849993242882,40.23773700100719,34.33852433308358
1686256975,10,,Aggregated,2709.100000,0.000000,2,3,3,3,4,4,5,6,12,23,40,232045,0,2,2.531157732176298,0.5420849993242882,40.23773700100719,34.338529164601695
1686256976,10,,Aggregated,2701.200000,0.000000,2,3,3,3,4,4,5,6,12,23,40,235030,0,2,2.532254747405649,0.5420849993242882,40.23773700100719,34.33854827043356
1686256977,10,,Aggregated,2721.300000,0.000000,2,3,3,3,4,4,5,6,12,23,40,237561,0,2,2.538129686176224,0.5420849993242882,40.23773700100719,34.33879298369682
1686256978,10,,Aggregated,2700.100000,0.000000,2,3,3,3,4,4,5,6,12,23,40,240702,0,2,2.5373632078828336,0.5420849993242882,40.23773700100719,34.339045791061146
1686256979,10,,Aggregated,2707.300000,0.000000,2,3,3,3,4,4,5,6,12,23,40,242950,0,2,2.5453943744341765,0.5420849993242882,40.23773700100719,34.338991562049806
1686256980,10,,Aggregated,2704.000000,0.000000,2,3,3,3,4,4,5,6,12,23,40,245408,0,2,2.55180210887096,0.5420849993242882,40.23773700100719,34.339080225583515
1686256981,10,,Aggregated,2717.900000,0.000000,2,3,3,3,4,4,6,7,12,23,40,247474,0,2,2.5621643536241177,0.5420849993242882,40.23773700100719,34.339049758762535
1686256982,10,,Aggregated,2729.300000,0.000000,2,3,3,3,4,4,6,7,12,22,40,250308,0,2,2.564709349839888,0.5420849993242882,40.23773700100719,34.33905828019879
1686256983,10,,Aggregated,2739.000000,0.000000,2,3,3,3,4,4,6,7,12,22,40,253198,0,2,2.566274788962153,0.5420849993242882,40.23773700100719,34.33923648686009
1686256984,10,,Aggregated,2694.800000,0.000000,2,3,3,3,4,5,6,7,13,27,40,254823,0,2,2.580800264531548,0.5420849993242882,40.23773700100719,34.339239393618314
1686256985,10,,Aggregated,2665.000000,0.000000,2,3,3,3,4,5,6,7,13,27,40,256466,0,2,2.5946526149888607,0.5420849993242882,40.23773700100719,34.33933152932553
1686256986,10,,Aggregated,2658.100000,0.000000,2,3,3,3,4,5,6,7,13,27,40,259612,0,2,2.593128219195334,0.5420849993242882,40.23773700100719,34.33931405327951
